Date,Open,High,Low,Close,Adj Close,Volume
1970-02-12,16.969406,16.969406,16.754301,16.826004,3.863110,523000
1970-02-13,16.826004,16.826004,16.610899,16.682600,3.830185,520908
1970-02-16,16.682600,16.766253,16.622849,16.694551,3.832930,433044
1970-02-17,16.694551,16.718451,16.539198,16.718451,3.838419,464424
1970-02-18,16.718451,16.957457,16.706501,16.790154,3.854880,410032
1970-02-19,16.826004,16.945507,16.826004,16.826004,3.863110,679900
1970-02-20,16.826004,16.849903,16.634798,16.706501,3.835673,673624
1970-02-24,16.658701,16.658701,16.467495,16.467495,3.780802,389112
1970-02-25,16.467495,16.682600,16.013384,16.491396,3.786286,1280304
1970-02-26,16.491396,16.491396,16.228489,16.455545,3.778058,594128
1970-02-27,16.455545,16.491396,16.264339,16.264339,3.734158,604588
1970-03-02,16.264339,16.300192,16.001434,16.037285,3.682028,1039724
1970-03-03,16.037285,16.037285,15.917782,15.929732,3.657334,849352
1970-03-04,15.929732,16.001434,15.702677,15.762428,3.618923,1117128
1970-03-05,15.762428,15.869981,15.726577,15.738528,3.613433,673624
1970-03-06,15.732553,15.732553,15.463671,15.547323,3.569535,1161060
1970-03-09,15.296367,15.296367,15.069312,15.141013,3.476250,1527160
1970-03-10,15.224665,15.607075,15.224665,15.607075,3.583256,991608
1970-03-11,15.607075,15.869981,15.535373,15.702677,3.605205,991608
1970-03-12,15.702677,15.714627,15.541348,15.714627,3.607949,673624
1970-03-13,15.714627,15.726577,15.499522,15.499522,3.558561,453964
1970-03-16,15.380019,15.380019,15.224665,15.296367,3.511920,784500
1970-03-17,15.296367,15.487572,15.260516,15.415870,3.539356,832616
1970-03-18,15.415870,15.499522,15.403920,15.403920,3.536612,629692
1970-03-19,15.403920,15.475621,15.356119,15.409895,3.537983,506264
1970-03-20,15.409895,15.439771,15.188815,15.284417,3.509175,765672
1970-03-23,15.284417,15.427820,15.188815,15.391969,3.533867,349364
1970-03-24,15.391969,15.678776,15.391969,15.678776,3.599717,451872
1970-03-25,15.750478,16.108988,15.750478,15.917782,3.654593,1303316
1970-03-26,15.917782,16.013384,15.905832,15.929732,3.657334,470700
1970-03-30,15.977533,16.144836,15.977533,16.097036,3.695746,533460
1970-03-31,16.097036,16.180689,16.061186,16.180689,3.714950,617140
1970-04-01,16.180689,16.276291,16.120937,16.144836,3.706721,546012
1970-04-02,16.108988,16.108988,15.858031,15.869981,3.643616,437228
1970-04-03,15.810229,15.810229,15.571224,15.607075,3.583256,485344
1970-04-06,15.463671,15.463671,15.176864,15.320268,3.517406,935124
1970-04-07,15.320268,15.439771,15.248566,15.296367,3.511920,581576
1970-04-08,15.296367,15.487572,15.272467,15.487572,3.555815,447688
1970-04-09,15.559273,15.798279,15.559273,15.571224,3.575024,642244
1970-04-10,15.571224,16.108988,15.571224,15.846080,3.638129,1566908
1970-04-13,15.822180,15.822180,15.601099,15.630975,3.588743,443504
1970-04-14,15.607075,15.607075,15.356119,15.523423,3.564048,663164
1970-04-15,15.523423,15.630975,15.427820,15.451721,3.547586,466516
1970-04-16,15.451721,15.535373,15.320268,15.332218,3.520149,481160
1970-04-17,15.332218,15.463671,15.272467,15.415870,3.539356,571116
1970-04-20,15.439771,15.571224,15.439771,15.511472,3.561305,458148
1970-04-21,15.511472,15.535373,15.344168,15.344168,3.522892,449780
1970-04-22,15.278442,15.278442,14.961759,14.961759,3.435097,1416284
1970-04-23,14.961759,15.033461,14.794455,14.800430,3.398055,1108760
1970-04-24,14.800430,14.890057,14.627151,14.770554,3.391199,891192
1970-04-27,14.770554,14.818356,14.322419,14.412046,3.308885,1717532
1970-04-28,14.328394,14.328394,13.862333,13.874283,3.185421,2115012
1970-04-29,13.874283,14.388145,13.683078,14.352294,3.295167,2177772
1970-04-30,14.352294,14.352294,14.077438,14.244742,3.270475,966504
1970-05-01,14.244742,14.292543,13.957935,14.184990,3.269923,958136
1970-05-04,14.083413,14.083413,13.479924,13.527725,3.118411,1801212
1970-05-05,13.527725,13.575526,13.336520,13.527725,3.118411,1441388
1970-05-06,13.527725,13.910134,13.408222,13.742830,3.167995,1677784
1970-05-07,13.742830,13.868308,13.742830,13.850382,3.192790,571116
1970-05-08,13.850382,13.886233,13.718929,13.886233,3.201055,560656
1970-05-11,13.838432,13.838432,13.623327,13.647228,3.145959,483252
1970-05-12,13.647228,13.778681,13.288719,13.503824,3.112903,1018804
1970-05-13,13.324570,13.324570,13.109465,13.145315,3.030258,1719624
1970-05-14,13.121415,13.121415,12.523901,12.834608,2.958632,1742636
1970-05-15,12.834608,12.954111,12.571702,12.942161,2.983427,2192416
1970-05-18,12.942161,12.978011,12.882409,12.906310,2.975164,824248
1970-05-19,12.834608,12.834608,12.356597,12.356597,2.848442,1064828
1970-05-20,12.213193,12.213193,11.926386,11.974187,2.760289,1648496
1970-05-21,11.747132,11.747132,11.328872,11.735182,2.705192,2652656
1970-05-22,11.735182,11.950287,11.615679,11.854685,2.732743,1217544
1970-05-25,11.818834,11.818834,11.520076,11.520076,2.655607,1058552
1970-05-26,11.520076,11.818834,11.376673,11.567878,2.666626,2414168
1970-05-27,11.711281,12.452199,11.711281,12.380497,2.853951,1960204
1970-05-28,12.380497,12.798757,12.380497,12.762906,2.942106,2186140
1970-05-29,12.762906,13.372371,12.595602,13.288719,3.063315,1861880
1970-06-01,13.288719,13.718929,13.193117,13.718929,3.162485,1736360
1970-06-02,13.695029,13.695029,13.348470,13.527725,3.118411,1261476
1970-06-03,13.527725,13.611377,13.288719,13.527725,3.118411,1399548
1970-06-04,13.444073,13.444073,12.918260,12.966061,2.988935,1129680
1970-06-05,12.966061,13.061663,12.631453,12.906310,2.975164,1612932
1970-06-08,12.906310,13.073614,12.679254,12.727055,2.933841,642244
1970-06-09,12.727055,12.882409,12.667304,12.822658,2.955879,694544
1970-06-10,12.822658,12.846558,12.523901,12.691205,2.925576,675716
1970-06-11,12.535851,12.535851,12.368547,12.392447,2.856707,933032
1970-06-12,12.392447,12.428298,12.105641,12.380497,2.853951,1002068
1970-06-15,12.380497,12.571702,12.165392,12.380497,2.853951,782408
1970-06-16,12.386472,12.954111,12.386472,12.954111,2.986182,696636
1970-06-17,12.954111,13.037763,12.679254,12.703155,2.928330,939308
1970-06-18,12.703155,13.001912,12.428298,13.001912,2.997200,843076
1970-06-19,13.001912,13.181166,12.918260,12.918260,2.977918,755212
1970-06-22,12.918260,13.061663,12.673279,12.834608,2.958632,725924
1970-06-23,12.834608,12.906310,12.290870,12.290870,2.833291,759396
1970-06-24,12.290870,12.535851,12.189293,12.189293,2.809876,1129680
1970-06-25,12.272945,12.523901,12.272945,12.332696,2.842933,1640128
1970-06-26,12.332696,12.476099,12.201243,12.308795,2.837424,895376
1970-06-29,12.308795,12.428298,12.165392,12.308795,2.837424,901652
1970-06-30,12.308795,12.416348,11.950287,11.950287,2.754780,1146416
1970-07-01,11.950287,12.177342,11.944312,12.141491,2.798854,813788
1970-07-02,12.141491,12.201243,11.950287,11.986138,2.763045,790776
1970-07-06,11.968212,11.968212,11.663480,11.687380,2.694176,861904
1970-07-07,11.687380,11.818834,11.567878,11.591778,2.672136,1004160
1970-07-08,11.639579,12.069790,11.639579,12.069790,2.782329,1257292
1970-07-09,12.069790,12.237094,11.974187,12.153442,2.801611,968596
1970-07-10,12.153442,12.165392,11.890535,11.962237,2.757533,621324
1970-07-13,11.962237,12.045889,11.711281,11.842734,2.729986,870272
1970-07-14,11.842734,12.033939,11.842734,12.010038,2.768553,761488
1970-07-15,12.010038,12.093690,11.950287,12.045889,2.776817,893284
1970-07-16,12.057839,12.213193,12.057839,12.141491,2.798854,1052276
1970-07-17,12.225143,12.428298,12.225143,12.404398,2.859460,1320052
1970-07-20,12.404398,12.547801,12.320746,12.332696,2.842933,1158968
1970-07-21,12.332696,12.344646,12.249044,12.320746,2.840178,504172
1970-07-22,12.320746,12.380497,12.123566,12.141491,2.798854,1050184
1970-07-23,12.141491,12.356597,12.117591,12.284895,2.831914,1209176
1970-07-24,12.237094,12.237094,12.093690,12.129541,2.796101,809604
1970-07-27,12.129541,12.189293,12.010038,12.105641,2.790593,441412
1970-07-28,12.105641,12.129541,12.010038,12.081740,2.785083,629692
1970-07-29,12.081740,12.141491,12.057839,12.069790,2.782329,705004
1970-07-30,12.069790,12.177342,12.069790,12.117591,2.793349,658980
1970-07-31,12.105641,12.105641,12.004063,12.057839,2.792793,638060
1970-08-03,12.039914,12.039914,11.860660,11.914436,2.759580,755212
1970-08-04,11.914436,11.974187,11.806883,11.962237,2.770649,843076
1970-08-05,11.962237,11.986138,11.914436,11.938337,2.765114,351456
1970-08-06,11.938337,11.938337,11.830784,11.878585,2.751275,437228
1970-08-07,11.878585,11.902486,11.711281,11.735182,2.718060,755212
1970-08-10,11.735182,11.735182,11.400574,11.496176,2.662704,1198716
1970-08-11,11.460325,11.460325,11.293021,11.388623,2.637791,776132
1970-08-12,11.269120,11.269120,11.018164,11.024140,2.553371,1286580
1970-08-13,10.994264,10.994264,10.456501,10.659656,2.468953,3395316
1970-08-14,10.755258,10.988289,10.755258,10.988289,2.545068,1156876
1970-08-17,10.988289,11.245220,10.874761,11.245220,2.604576,805420
1970-08-18,11.257170,11.484226,11.257170,11.460325,2.654400,1228004
1970-08-19,11.460325,11.603728,11.412524,11.460325,2.654400,730108
1970-08-20,11.460325,11.699331,11.281071,11.699331,2.709757,914204
1970-08-21,11.699331,11.950287,11.651530,11.914436,2.759580,1131772
1970-08-24,12.141491,12.559751,12.141491,12.559751,2.909044,2190324
1970-08-25,12.559751,12.810707,12.428298,12.619503,2.922882,1690336
1970-08-26,12.619503,12.906310,12.571702,12.607553,2.920115,1152692
1970-08-27,12.607553,12.798757,12.464149,12.679254,2.936722,893284
1970-08-28,12.679254,12.978011,12.679254,12.966061,3.003151,956044
1970-08-31,12.882409,12.882409,12.727055,12.727055,2.947793,589944
1970-09-01,12.679254,12.679254,12.476099,12.613528,2.921499,857720
1970-09-02,12.613528,12.619503,12.392447,12.619503,2.922882,859812
1970-09-03,12.703155,12.918260,12.703155,12.894359,2.986544,868180
1970-09-04,12.894359,13.097514,12.870459,13.001912,3.011455,817972
1970-09-08,13.001912,13.145315,12.762906,13.145315,3.044670,979056
1970-09-09,13.145315,13.228967,12.918260,13.049713,3.022527,1020896
1970-09-10,12.942161,12.942161,12.810707,12.822658,2.969937,797052
1970-09-11,12.822658,12.954111,12.822658,12.846558,2.975473,518816
1970-09-14,12.846558,12.930210,12.643403,12.715105,2.945028,834708
1970-09-15,12.715105,12.739006,12.583652,12.733031,2.949177,525092
1970-09-16,12.733031,12.978011,12.721080,12.954111,3.000385,596220
1970-09-17,13.049713,13.240918,13.049713,13.217017,3.061278,807512
1970-09-18,13.252868,13.611377,13.252868,13.396272,3.102796,882824
1970-09-21,13.396272,13.402247,13.085564,13.169216,3.050207,935124
1970-09-22,13.157266,13.157266,12.978011,13.061663,3.025295,688268
1970-09-23,13.085564,13.432122,13.085564,13.432122,3.111099,1297040
1970-09-24,13.479924,13.790631,13.479924,13.790631,3.194135,1543896
1970-09-25,13.790631,13.922084,13.718929,13.790631,3.194135,884916
1970-09-28,13.790631,13.957935,13.718929,13.862333,3.210744,516724
1970-09-29,13.862333,13.993786,13.671128,13.945985,3.230120,801236
1970-09-30,13.945985,14.125239,13.934034,13.945985,3.230120,893284
1970-10-01,13.945985,14.196941,13.945985,14.196941,3.288245,518816
1970-10-02,14.232792,14.388145,14.232792,14.304493,3.313153,1018804
1970-10-05,14.364245,14.722753,14.364245,14.663002,3.396192,765672
1970-10-06,14.674952,14.806405,14.674952,14.680927,3.400344,853536
1970-10-07,14.674952,14.674952,14.412046,14.615201,3.385119,728016
1970-10-08,14.579350,14.579350,14.244742,14.256692,3.302083,807512
1970-10-09,14.256692,14.268642,14.053537,14.155115,3.278556,801236
1970-10-12,14.089388,14.089388,13.790631,13.874283,3.213511,640152
1970-10-13,13.874283,14.005736,13.671128,13.957935,3.232887,579484
1970-10-14,13.957935,14.089388,13.874283,13.934034,3.227354,368192
1970-10-15,13.934034,14.095363,13.934034,14.005736,3.243959,441412
1970-10-16,14.005736,14.029637,13.862333,13.898184,3.219046,648520
1970-10-19,13.706979,13.706979,13.527725,13.599426,3.149851,801236
1970-10-20,13.599426,13.957935,13.599426,13.916109,3.223199,535552
1970-10-21,13.916109,14.125239,13.802581,13.808556,3.198286,592036
1970-10-22,13.808556,13.838432,13.683078,13.766730,3.188596,399572
1970-10-23,13.802581,14.113289,13.802581,14.101338,3.266100,418400
1970-10-26,14.089388,14.089388,13.814532,13.850382,3.207974,412124
1970-10-27,13.850382,13.910134,13.814532,13.910134,3.221815,468608
1970-10-28,13.910134,14.208891,13.838432,14.173040,3.282709,571116
1970-10-29,14.196941,14.340344,14.196941,14.268642,3.304851,792868
1970-10-30,14.196941,14.196941,14.005736,14.053537,3.268168,623416
1970-11-02,14.053537,14.328394,13.993786,14.328394,3.332087,721740
1970-11-03,14.328394,14.376195,14.155115,14.155115,3.291788,566932
1970-11-04,14.161090,14.364245,14.161090,14.161090,3.293181,476976
1970-11-05,14.161090,14.173040,13.981836,13.987811,3.252883,575300
1970-11-06,13.987811,14.053537,13.934034,14.053537,3.268168,600404
1970-11-09,14.113289,14.292543,14.113289,14.220841,3.307075,953952
1970-11-10,14.256692,14.340344,14.256692,14.292543,3.323747,702912
1970-11-11,14.292543,14.483748,14.208891,14.208891,3.304294,834708
1970-11-12,14.208891,14.268642,14.161090,14.202916,3.302908,803328
1970-11-13,14.149140,14.149140,14.005736,14.011711,3.258441,707096
1970-11-16,14.011711,14.017686,13.790631,14.017686,3.259828,815880
1970-11-17,14.017686,14.113289,13.969885,13.999761,3.255662,418400
1970-11-18,13.981836,13.981836,13.862333,13.886233,3.229261,638060
1970-11-19,13.886233,14.005736,13.862333,13.910134,3.234819,525092
1970-11-20,13.910134,14.184990,13.898184,14.173040,3.295962,569024
1970-11-23,14.196941,14.364245,14.196941,14.292543,3.323747,937216
1970-11-24,14.292543,14.340344,14.113289,14.340344,3.334865,809604
1970-11-25,14.340344,14.376195,14.232792,14.292543,3.323747,985332
1970-11-27,14.292543,14.746654,14.268642,14.746654,3.429352,1048092
1970-11-30,14.746654,14.770554,14.591300,14.686902,3.415461,951860
1970-12-01,14.686902,14.770554,14.639101,14.722753,3.423793,880732
1970-12-02,14.722753,15.021511,14.710803,15.009560,3.490492,1188256
1970-12-03,15.009560,15.057361,14.830306,14.890057,3.462702,1104576
1970-12-04,14.890057,15.045411,14.770554,14.902008,3.465480,847260
1970-12-07,14.902008,15.105163,14.866157,15.105163,3.512725,759396
1970-12-08,15.105163,15.260516,15.045411,15.117113,3.515503,1006252
1970-12-09,15.117113,15.200765,15.033461,15.164914,3.526622,794960
1970-12-10,15.164914,15.290392,15.152964,15.176864,3.529400,730108
1970-12-11,15.176864,15.248566,15.152964,15.152964,3.523840,640152
1970-12-14,15.141013,15.141013,14.842256,14.854207,3.454366,694544
1970-12-15,14.854207,14.890057,14.800430,14.866157,3.457144,621324
1970-12-16,14.866157,15.009560,14.854207,14.961759,3.479376,514632
1970-12-17,14.961759,15.093212,14.961759,14.961759,3.479376,592036
1970-12-18,14.961759,15.141013,14.961759,15.081262,3.507167,633876
1970-12-21,15.081262,15.212715,15.033461,15.164914,3.526622,525092
1970-12-22,15.164914,15.236616,15.075287,15.105163,3.512725,717556
1970-12-23,15.105163,15.141013,14.866157,14.937859,3.473819,1525068
1970-12-24,14.949809,15.093212,14.949809,15.057361,3.501608,665256
1970-12-28,15.105163,15.224665,15.105163,15.224665,3.540516,407940
1970-12-29,15.224665,15.320268,15.152964,15.308317,3.559966,742660
1970-12-30,15.308317,15.332218,15.248566,15.272467,3.551635,447688
1970-12-31,15.272467,15.284417,15.129063,15.188815,3.532177,550196
1971-01-04,15.141013,15.141013,14.925908,14.961759,3.479376,562748
1971-01-05,14.961759,15.212715,14.890057,15.117113,3.515503,589944
1971-01-06,15.117113,15.320268,15.105163,15.200765,3.534955,510448
1971-01-07,15.200765,15.272467,15.093212,15.117113,3.515503,579484
1971-01-08,15.117113,15.141013,15.009560,15.033461,3.496052,598312
1971-01-11,15.009560,15.009560,14.830306,14.937859,3.473819,1029264
1971-01-12,14.937859,15.129063,14.925908,15.093212,3.509945,675716
1971-01-13,15.093212,15.188815,15.081262,15.087237,3.508555,941400
1971-01-14,15.087237,15.105163,14.973709,15.033461,3.496052,658980
1971-01-15,15.033461,15.057361,14.818356,14.818356,3.446028,753120
1971-01-18,14.866157,14.997610,14.866157,14.902008,3.465480,560656
1971-01-19,14.902008,15.009560,14.902008,14.949809,3.476597,663164
1971-01-20,14.949809,15.045411,14.913958,15.045411,3.498829,441412
1971-01-21,15.045411,15.105163,14.985660,15.081262,3.507167,573208
1971-01-22,15.111138,15.188815,15.111138,15.129063,3.518280,851444
1971-01-25,15.380019,15.380019,15.117113,15.380019,3.576644,1119220
1971-01-26,15.439771,15.666826,15.439771,15.583174,3.623888,1018804
1971-01-27,15.583174,15.583174,15.272467,15.415870,3.584982,962320
1971-01-28,15.344168,15.344168,15.152964,15.176864,3.529400,744752
1971-01-29,15.212715,15.559273,15.212715,15.559273,3.618328,711280
1971-02-01,15.559273,15.678776,15.535373,15.642925,3.637780,642244
1971-02-02,15.642925,15.714627,15.571224,15.666826,3.643341,767764
1971-02-03,15.666826,15.738528,15.607075,15.708652,3.653068,485344
1971-02-04,15.708652,15.822180,15.630975,15.798279,3.673910,621324
1971-02-05,15.798279,16.132887,15.690727,16.085087,3.755378,820064
1971-02-08,16.085087,16.336042,15.893881,16.288240,3.802807,719648
1971-02-09,16.288240,16.312141,16.168737,16.180689,3.777696,673624
1971-02-10,16.156788,16.156788,15.977533,16.120937,3.763748,648520
1971-02-11,16.120937,16.228489,16.097036,16.192638,3.780488,579484
1971-02-12,16.192638,16.228489,16.132887,16.228489,3.788857,382836
1971-02-16,16.228489,16.419695,16.192638,16.330067,3.812572,684084
1971-02-17,16.270315,16.270315,16.049234,16.085087,3.755378,652704
1971-02-18,16.085087,16.120937,15.738528,15.738528,3.674465,822156
1971-02-19,15.738528,15.858031,15.630975,15.690727,3.663308,692452
1971-02-22,15.690727,15.822180,15.607075,15.798279,3.688417,548104
1971-02-23,15.798279,16.037285,15.762428,16.025335,3.741428,382836
1971-02-24,16.061186,16.228489,16.061186,16.168737,3.774909,485344
1971-02-25,16.168737,16.192638,15.965583,15.965583,3.727478,504172
1971-02-26,15.965583,16.085087,15.869981,16.085087,3.755378,564840
1971-03-01,16.085087,16.216539,16.001434,16.204590,3.783279,474884
1971-03-02,16.180689,16.180689,16.061186,16.156788,3.772120,447688
1971-03-03,16.156788,16.168737,16.061186,16.120937,3.763748,380744
1971-03-04,16.168737,16.383842,16.168737,16.288240,3.802807,600404
1971-03-05,16.312141,16.515297,16.312141,16.515297,3.855820,692452
1971-03-08,16.515297,16.658701,16.407743,16.658701,3.889299,648520
1971-03-09,16.658701,16.766253,16.634798,16.682600,3.894879,790776
1971-03-10,16.682600,16.742352,16.670650,16.670650,3.892088,399572
1971-03-11,16.670650,16.706501,16.563099,16.622849,3.880929,801236
1971-03-12,16.622849,16.921606,16.610899,16.921606,3.950680,681992
1971-03-15,16.921606,17.435469,16.873804,17.375717,4.056703,700820
1971-03-16,17.363768,17.363768,17.220364,17.327915,4.045542,910020
1971-03-17,17.327915,17.399618,17.160612,17.375717,4.056703,610864
1971-03-18,17.375717,17.483271,17.232313,17.256214,4.028803,508356
1971-03-19,17.256214,17.315966,17.112810,17.238289,4.024617,744752
1971-03-22,17.238289,17.292065,17.136711,17.136711,4.000901,531368
1971-03-23,17.136711,17.184511,16.981358,17.005259,3.970213,594128
1971-03-24,17.005259,17.065010,16.921606,16.969406,3.961839,483252
1971-03-25,16.969406,17.029160,16.778202,17.017208,3.973000,529276
1971-03-26,17.029160,17.160612,17.029160,17.112810,3.995321,387020
1971-03-29,17.112810,17.208412,17.041109,17.041109,3.978579,328444
1971-03-30,17.041109,17.124762,17.029160,17.065010,3.984160,286604
1971-03-31,17.065010,17.196463,17.017208,17.088909,3.989740,305432
1971-04-01,17.088909,17.112810,16.933556,17.017208,3.973000,326352
1971-04-02,17.017208,17.160612,16.981358,17.112810,3.995321,286604
1971-04-05,17.112810,17.244265,17.041109,17.244265,4.026012,441412
1971-04-06,17.244265,17.339867,17.160612,17.262190,4.030194,843076
1971-04-07,17.262190,17.399618,17.208412,17.256214,4.028803,673624
1971-04-08,17.256214,17.304014,17.017208,17.053059,3.981371,813788
1971-04-12,17.053059,17.232313,17.041109,17.065010,3.984160,504172
1971-04-13,17.065010,17.268164,17.065010,17.112810,3.995321,853536
1971-04-14,17.112810,17.172562,17.041109,17.148663,4.003693,525092
1971-04-15,17.148663,17.148663,17.029160,17.029160,3.975789,907928
1971-04-16,16.909657,16.909657,16.826004,16.826004,3.928359,5004064
1971-04-19,16.873804,16.981358,16.873804,16.921606,3.950680,424676
1971-04-20,16.921606,17.017208,16.921606,17.017208,3.973000,646428
1971-04-21,17.005259,17.005259,16.837954,16.873804,3.939520,581576
1971-04-22,16.849903,16.849903,16.682600,16.826004,3.928359,1163152
1971-04-23,16.826004,17.053059,16.790154,16.969406,3.961839,654796
1971-04-26,16.969406,17.112810,16.945507,17.017208,3.973000,562748
1971-04-27,17.017208,17.136711,16.993307,17.112810,3.995321,395388
1971-04-28,17.148663,17.268164,17.148663,17.268164,4.031591,552288
1971-04-29,17.268164,17.304014,17.256214,17.304014,4.039963,782408
1971-04-30,17.268164,17.268164,17.041109,17.100861,3.992530,399572
1971-05-03,16.969406,16.969406,16.742352,16.885756,3.942311,658980
1971-05-04,16.885756,16.993307,16.861855,16.897705,3.945096,359824
1971-05-05,16.873804,16.873804,16.682600,16.873804,3.939520,767764
1971-05-06,16.873804,16.957457,16.814054,16.814054,3.925572,533460
1971-05-07,16.706501,16.706501,16.515297,16.586998,3.886924,861904
1971-05-10,16.586998,16.586998,16.455545,16.479446,3.861721,740568
1971-05-11,16.479446,16.503345,16.359943,16.359943,3.833718,838892
1971-05-12,16.359943,16.467495,16.347992,16.371893,3.836519,627600
1971-05-13,16.371893,16.431644,16.192638,16.264339,3.811316,648520
1971-05-14,16.204590,16.204590,15.977533,16.037285,3.758109,721740
1971-05-17,16.037285,16.467495,15.834130,15.965583,3.741305,719648
1971-05-18,15.965583,16.228489,15.941683,16.156788,3.786114,483252
1971-05-19,16.156788,16.353968,16.156788,16.347992,3.830918,458148
1971-05-20,16.347992,16.718451,16.347992,16.634798,3.898127,705004
1971-05-21,16.610899,16.610899,16.419695,16.443596,3.853321,422584
1971-05-24,16.395794,16.395794,16.300192,16.300192,3.819717,313800
1971-05-25,16.252390,16.252390,16.073135,16.108988,3.774912,765672
1971-05-26,16.108988,16.240440,16.085087,16.120937,3.777711,562748
1971-05-27,16.120937,16.156788,15.965583,15.965583,3.741305,560656
1971-05-28,15.917782,15.917782,15.535373,15.630975,3.662894,1698704
1971-06-01,15.654876,15.846080,15.654876,15.714627,3.682497,761488
1971-06-02,15.714627,15.726577,15.571224,15.607075,3.657294,824248
1971-06-03,15.607075,15.666826,15.332218,15.356119,3.598486,2638012
1971-06-04,15.403920,15.726577,15.403920,15.499522,3.632091,933032
1971-06-07,15.475621,15.475621,15.152964,15.188815,3.559281,1052276
1971-06-08,15.188815,15.272467,14.878107,14.937859,3.500473,1221728
1971-06-09,14.937859,15.224665,14.722753,15.212715,3.564882,2548056
1971-06-10,15.236616,15.391969,15.236616,15.368069,3.601286,1232188
1971-06-11,15.463671,15.571224,15.463671,15.511472,3.634890,629692
1971-06-14,15.463671,15.463671,15.200765,15.230641,3.569081,953952
1971-06-15,15.230641,15.415870,15.188815,15.368069,3.601286,738476
1971-06-16,15.368069,15.535373,15.344168,15.463671,3.623689,560656
1971-06-17,15.463671,15.475621,15.344168,15.344168,3.595685,541828
1971-06-18,15.302342,15.302342,15.057361,15.081262,3.534077,1196624
1971-06-21,15.081262,15.141013,14.943834,15.009560,3.517275,1098300
1971-06-22,15.009560,15.176864,14.973709,15.045411,3.525676,907928
1971-06-23,15.045411,15.117113,15.021511,15.069312,3.531276,719648
1971-06-24,15.069312,15.093212,14.937859,14.961759,3.506075,763580
1971-06-25,14.913958,14.913958,14.818356,14.878107,3.486471,788684
1971-06-28,14.878107,14.937859,14.842256,14.902008,3.492072,525092
1971-06-29,14.907983,15.021511,14.907983,15.009560,3.517275,792868
1971-06-30,15.081262,15.176864,15.081262,15.152964,3.550878,711280
1971-07-01,15.152964,15.224665,15.141013,15.188815,3.559281,495804
1971-07-02,15.188815,15.260516,15.141013,15.248566,3.573279,489528
1971-07-06,15.176864,15.176864,15.057361,15.129063,3.545278,506264
1971-07-07,15.129063,15.164914,14.818356,14.890057,3.489271,612956
1971-07-08,14.890057,14.985660,14.854207,14.878107,3.486471,949768
1971-07-09,14.878107,15.129063,14.878107,15.105163,3.539679,778224
1971-07-12,15.105163,15.105163,15.033461,15.057361,3.528478,658980
1971-07-13,15.033461,15.033461,14.400096,14.435946,3.382857,2608724
1971-07-14,14.388145,14.388145,14.101338,14.340344,3.360455,4102412
1971-07-15,14.340344,14.435946,14.220841,14.244742,3.338053,1464400
1971-07-16,14.244742,14.412046,14.029637,14.077438,3.298844,1845144
1971-07-19,14.077438,14.184990,14.005736,14.173040,3.321250,1125496
1971-07-20,14.268642,14.429971,14.268642,14.292543,3.349253,1002068
1971-07-21,14.316444,14.423996,14.316444,14.423996,3.380056,696636
1971-07-22,14.423996,14.423996,14.268642,14.316444,3.354854,665256
1971-07-23,14.316444,14.316444,14.184990,14.244742,3.338053,612956
1971-07-26,14.244742,14.316444,14.149140,14.184990,3.324048,684084
1971-07-27,14.149140,14.149140,13.922084,13.993786,3.279244,698728
1971-07-28,13.993786,14.388145,13.969885,14.316444,3.354854,1604564
1971-07-29,14.316444,14.334369,14.029637,14.184990,3.324048,876548
1971-07-30,14.184990,14.232792,13.874283,13.922084,3.262440,976964
1971-08-02,13.993786,14.149140,13.993786,14.041587,3.290444,650612
1971-08-03,14.041587,14.089388,13.814532,13.862333,3.248438,1022988
1971-08-04,13.862333,13.993786,13.647228,13.718929,3.214832,1177796
1971-08-05,13.718929,13.802581,13.647228,13.718929,3.214832,851444
1971-08-06,13.718929,13.754780,13.623327,13.647228,3.212584,583668
1971-08-09,13.647228,13.659178,13.551625,13.575526,3.195704,573208
1971-08-10,13.575526,13.718929,13.539675,13.671128,3.218209,491620
1971-08-11,13.695029,13.934034,13.695029,13.922084,3.277285,794960
1971-08-12,14.053537,14.220841,14.053537,14.184990,3.339174,897468
1971-08-13,14.173040,14.173040,14.053537,14.101338,3.319483,407940
1971-08-16,14.985660,15.296367,14.985660,15.009560,3.533280,2152668
1971-08-17,15.009560,15.200765,15.009560,15.093212,3.552971,1759372
1971-08-18,15.057361,15.057361,14.794455,14.830306,3.491083,1177796
1971-08-19,14.818356,14.818356,14.651052,14.674952,3.454512,872364
1971-08-20,14.674952,14.818356,14.603250,14.770554,3.477017,449780
1971-08-23,14.878107,15.045411,14.878107,15.045411,3.541718,606680
1971-08-24,15.057361,15.242591,15.057361,15.212715,3.581102,709188
1971-08-25,15.212715,15.218690,14.973709,15.045411,3.541718,527184
1971-08-26,15.045411,15.057361,14.830306,15.009560,3.533280,435136
1971-08-27,15.009560,15.176864,14.985660,15.081262,3.550158,470700
1971-08-30,15.081262,15.141013,14.818356,14.824331,3.489675,479068
1971-08-31,14.698853,14.698853,14.412046,14.531549,3.420755,725924
1971-09-01,14.531549,14.615201,14.388145,14.412046,3.392622,681992
1971-09-02,14.412046,14.423996,14.292543,14.316444,3.370119,606680
1971-09-03,14.328394,14.722753,14.328394,14.710803,3.462950,702912
